id,Name,SMILES,Neutral_Energy_Hatree,Oxidation_Energy_Hatree,Reduction_Energy_Hatree,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Oxidation_Potential_V,Reduction_Potential_V,Redox_Window_V,Monomer_Type,IP_Hatree,EA_Hatree,Mulliken_Electronegativity_Hatree,Chemical_Potential_Hatree,Hardness_Hatree,Softness_Hatree,Electrophilicity_Index_Hatree,Corrected_Redox_Window_V,Acetone_Gibbs_Free_Energy_Hatree,Acetone_Solvation_Free_Energy_kJ_per_mol,Chloroform_Gibbs_Free_Energy_Hatree,Chloroform_Solvation_Free_Energy_kJ_per_mol,DMF_Gibbs_Free_Energy_Hatree,DMF_Solvation_Free_Energy_kJ_per_mol,DMSO_Gibbs_Free_Energy_Hatree,DMSO_Solvation_Free_Energy_kJ_per_mol,Hexane_Gibbs_Free_Energy_Hatree,Hexane_Solvation_Free_Energy_kJ_per_mol,Water_Gibbs_Free_Energy_Hatree,Water_Solvation_Free_Energy_kJ_per_mol,THF_Gibbs_Free_Energy_Hatree,THF_Solvation_Free_Energy_kJ_per_mol,Software,Source,Theory_Level
10557,OMG_monomer_38,COc1cc(Br)c(Br)cc1C(=O)O,-5682.207039,-5681.890917,-5682.21428,-8.9408,0.1167,0.14004481,0.00094421,0.0867282,0.05426082,4.172364922,-5682.120311,-5682.06605,9.0575,4.158517246,-4.24303803,8.401555276,Dibromide,0.316121958,0.007241249,0.161681603,-0.161681603,0.308880709,3.23749581,0.042315593,3.209688401,-5682.141336,-55.20286625,-5682.140492,-52.9867522,-5682.140137,-52.05268243,-5682.138349,-47.35852762,-5682.136844,-43.40915256,-5682.135159,-38.98350565,-5682.13993,-51.5109295,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10558,OMG_monomer_39,Nc1cc(Br)cc(C(=O)O)c1Br,-5623.042548,-5622.737674,-5623.039284,-8.6549,0.3949,0.12280969,0.00094421,0.07229401,0.0514599,3.090841823,-5622.970254,-5622.918794,9.0498,3.852571338,-4.528767947,8.381339284,Dibromide,0.304873946,-0.003263527,0.150805209,-0.150805209,0.308137474,3.245304727,0.036902703,3.254947874,-5622.993719,-61.60673612,-5622.992302,-57.88705462,-5622.992688,-58.90079524,-5622.991056,-54.61728457,-5622.987644,-45.6589308,-5622.988029,-46.66869968,-5622.992041,-57.20287718,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10559,OMG_monomer_40,O=C(O)c1cc(Br)cc(S)c1Br,-5965.853746,-5965.527198,-5965.859477,-9.1564,0.1943,0.10534566,0.00094421,0.05313783,0.05315204,3.309480394,-5965.800608,-5965.747456,9.3507,4.442109089,-4.284111458,8.726220547,Dibromide,0.326548128,0.005731196,0.166139662,-0.166139662,0.320816932,3.117042465,0.043018907,3.687624393,-5965.824855,-63.66062212,-5965.823751,-60.76169297,-5965.823861,-61.04990288,-5965.82222,-56.74279157,-5965.819256,-48.95961034,-5965.818248,-46.31296242,-5965.823249,-59.44448569,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10560,OMG_monomer_41,O=C(O)c1cc(Br)cc(Cl)c1Br,-6027.265482,-6026.917154,-6027.285565,-9.7455,-0.2368,0.09611738,0.00094421,0.0455918,0.05146979,3.618092712,-6027.21989,-6027.16842,9.5087,5.034503128,-3.893735428,8.928238556,Dibromide,0.348327321,0.020083256,0.184205289,-0.184205289,0.328244065,3.046513579,0.051686522,3.811899349,-6027.238605,-49.1354859,-6027.23741,-45.99844738,-6027.237976,-47.48493821,-6027.236324,-43.14712806,-6027.236044,-42.41385163,-6027.228993,-23.89885678,-6027.238,-47.54797698,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10561,OMG_monomer_42,O=C(O)c1c(Br)cc(Cl)cc1Br,-6027.265072,-6026.910432,-6027.264798,-9.907,0.3388,0.09609673,0.00094421,0.04481334,0.05222761,3.911256245,-6027.220259,-6027.168031,10.2458,5.206214018,-4.447441903,9.653655921,Dibromide,0.354640221,-0.000273599,0.177183311,-0.177183311,0.354913821,2.817585402,0.044227533,4.537316715,-6027.244331,-63.20068663,-6027.243008,-59.7289458,-6027.243475,-60.95364064,-6027.241868,-56.73504444,-6027.238974,-49.13724293,-6027.236024,-41.39272641,-6027.242855,-59.32567756,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10562,OMG_monomer_43,O=C(O)c1cc(Br)c(Br)cc1Cl,-6027.267587,-6026.917986,-6027.290954,-9.779,-0.3334,0.0961854,0.00094421,0.0450306,0.05209901,3.973468832,-6027.222556,-6027.170457,9.4456,5.069126643,-3.804407156,8.873533799,Dibromide,0.349600244,0.023367384,0.186483814,-0.186483814,0.32623286,3.065295137,0.053299678,3.757194592,-6027.241983,-51.00511974,-6027.240858,-48.05084543,-6027.241302,-49.21691783,-6027.239651,-44.88387165,-6027.238976,-43.11179469,-6027.233533,-28.81915826,-6027.241231,-49.03055887,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10563,OMG_monomer_44,Cc1cc(Br)c(Br)c(C(=O)O)c1,-5606.980932,-5606.652921,-5606.981833,-9.2212,0.2719,0.1339385,0.00094421,0.08223341,0.0526493,3.893203793,-5606.898698,-5606.846049,9.4931,4.481878849,-4.415490507,8.897369356,Dibromide,0.328010252,0.000901084,0.164455668,-0.164455668,0.327109168,3.057083382,0.041340429,3.688237162,-5606.919178,-53.7691833,-5606.918666,-52.4250843,-5606.918,-50.67763876,-5606.916211,-45.98029289,-5606.915265,-43.4956725,-5606.911352,-33.22177937,-5606.91791,-50.4408299,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10564,OMG_monomer_45,O=C(O)c1cc(Cl)c(Br)c(Br)c1,-6027.266081,-6026.913091,-6027.287305,-9.8941,-0.2804,0.0962578,0.00094421,0.04565326,0.05154875,3.051545119,-6027.220428,-6027.168879,9.6137,5.161338805,-3.862703965,9.024042771,Dibromide,0.352990397,0.021224119,0.187107258,-0.187107258,0.331766278,3.014170111,0.052761731,3.955768273,-6027.244027,-61.95833028,-6027.242998,-59.25823697,-6027.242933,-59.08774267,-6027.241312,-54.8310693,-6027.238366,-47.09577978,-6027.238057,-46.28415991,-6027.242321,-57.47896784,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10565,OMG_monomer_46,O=C(O)C#Cc1cc(Br)ccc1Br,-5643.822842,-5643.486037,-5643.854035,-9.4376,-0.5984,0.11669995,0.00094421,0.06303437,0.05460979,5.132451912,-5643.759808,-5643.705198,8.8392,4.721099756,-3.591562826,8.312662581,Acetylenic,0.336805138,0.031192543,0.183998841,-0.183998841,0.305612595,3.272116453,0.055389689,3.568397025,-5643.785484,-67.41313044,-5643.784517,-64.87323071,-5643.784145,-63.89612603,-5643.782138,-58.62653895,-5643.779882,-52.70527917,-5643.777402,-46.19179827,-5643.78379,-62.96546854,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10566,OMG_monomer_47,COc1cc(C(=O)O)c(Br)cc1Br,-5682.205811,-5681.891381,-5682.213404,-8.8997,0.1067,0.14000562,0.00094421,0.08663624,0.05431359,1.62864272,-5682.119175,-5682.064861,9.0064,4.112505783,-4.233471375,8.345977159,Dibromide,0.31443036,0.007592964,0.161011662,-0.161011662,0.306837396,3.259055169,0.042245104,3.118089051,-5682.13966,-53.78428581,-5682.13872,-51.31476757,-5682.138521,-50.7938892,-5682.136739,-46.1138037,-5682.135588,-43.09202015,-5682.131783,-33.10187906,-5682.13841,-50.50030568,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10567,OMG_monomer_48,O=C(O)c1c(Br)c(C(=O)O)c(C(=O)O)c(Br)c1C(=O)O,-6133.492818,-6133.139927,-6133.525561,-9.9064,-0.4721,0.15640774,0.00094421,0.08943744,0.06791451,3.819171709,-6133.403381,-6133.335466,9.4343,5.15864062,-3.549393092,8.708033712,Dibromide,0.352891199,0.032742901,0.19281705,-0.19281705,0.320148298,3.123552446,0.058064364,3.29722801,-6133.444352,,-6133.437982,-90.84655218,-6133.444993,,-6133.44398,,-6133.430587,,-6133.442276,-102.1201591,-6133.441628,,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10568,OMG_monomer_49,O=C(O)c1ccc(Br)cc1-c1cc(Br)ccc1C(=O)O,-5987.344485,-5987.003412,-5987.366494,-9.6253,-0.2684,0.20782237,0.00094421,0.14437347,0.06439311,2.785874089,-5987.200112,-5987.135719,9.3569,4.837190247,-3.841369097,8.678559345,Dicarboxylic acid,0.341073171,0.022008489,0.18154083,-0.18154083,0.319064682,3.134160743,0.051646382,3.604976695,-5987.233987,-88.93881863,-5987.231535,-82.50199878,-5987.232862,-85.98552044,-5987.23052,-79.8368494,-5987.226073,,-5987.225415,-66.43323317,-5987.232009,-83.74681144,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10569,OMG_monomer_50,CCOc1cc(Br)c(Br)c(CC(=O)O)c1,-5760.824224,-5760.518841,-5760.799799,-8.7087,1.0581,0.19915727,0.00094421,0.14073373,0.05936776,4.367341448,-5760.68349,-5760.624122,9.7668,3.866407845,-5.104349273,8.970757118,Dibromide,0.305382641,-0.024424606,0.140479018,-0.140479018,0.329807247,3.032074065,0.029918012,4.036937347,-5760.710209,-70.15116411,-5760.708506,-65.67876516,-5760.709046,-67.09709304,-5760.707012,-61.75709449,-5760.703867,-53.49841814,-5760.701355,-46.90458882,-5760.708462,-65.56413871,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10570,OMG_monomer_51,CCOc1cc(Br)c(CC(=O)O)c(Br)c1,-5760.826424,-5760.515996,-5760.804326,-8.9016,0.9997,0.19923856,0.00094421,0.14039921,0.05978357,4.487178041,-5760.686025,-5760.626241,9.9013,4.003630697,-5.041063251,9.044693948,Dibromide,0.310427599,-0.022097914,0.144164843,-0.144164843,0.332525513,3.007288047,0.031250988,3.906211855,-5760.710724,-64.84797163,-5760.709423,-61.43361214,-5760.709496,-61.62426658,-5760.707446,-56.24158791,-5760.705521,-51.18733633,-5760.701749,-41.28352588,-5760.709205,-60.85922283,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10571,OMG_monomer_52,CCOc1c(Br)cc(Br)cc1CC(=O)O,-5760.821997,-5760.502514,-5760.804524,-9.0566,0.8536,0.19945239,0.00094421,0.14042159,0.05997501,3.014990105,-5760.681575,-5760.6216,9.9102,4.249942649,-4.915269894,9.165212542,Dibromide,0.319483186,-0.017473158,0.151005014,-0.151005014,0.336956343,2.967743506,0.033836007,3.890943438,-5760.704656,-60.59817925,-5760.704044,-58.99018989,-5760.70325,-56.90708511,-5760.701186,-51.48649814,-5760.700268,-49.0770314,-5760.696198,-38.39216831,-5760.703205,-56.78805185,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10572,OMG_monomer_53,CCc1cc(Br)c(Br)c(C(=O)O)c1,-5646.285338,-5645.958715,-5646.286834,-9.2089,0.2804,0.65289896,0.00094421,0.11196786,0.05104271,4.011672585,-5646.173371,-5645.631495,9.4893,4.444145095,-4.399320858,8.843465953,Dibromide,0.326622981,0.001495557,0.164059269,-0.164059269,0.325127425,3.075717162,0.041392146,3.495389132,-5646.194606,-55.75504446,-5646.194241,-54.79671051,-5646.19328,-52.27220225,-5646.191308,-47.09572754,-5646.190788,-45.72981463,-5646.185739,-32.47408283,-5646.193304,-52.33615561,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10573,OMG_monomer_54,CCc1ccc(Br)c(Br)c1C(=O)O,-5646.285884,-5645.958358,-5646.267216,-9.2379,0.865,0.16388084,0.00094421,0.1101926,0.05463245,2.727589631,-5646.175691,-5646.121059,10.1029,4.468695868,-4.947777044,9.416472912,Dibromide,0.327525583,-0.018668274,0.154428655,-0.154428655,0.346193857,2.888555009,0.034443432,4.583612919,-5646.19707,-56.12877654,-5646.196669,-55.07736628,-5646.195847,-52.91789805,-5646.193941,-47.91500989,-5646.193205,-45.9823502,-5646.188592,-33.87181449,-5646.195795,-52.78138858,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10574,OMG_monomer_55,CCc1cc(Br)cc(Br)c1C(=O)O,-5646.287844,-5645.953354,-5646.273731,-9.4113,0.75,0.16392904,0.00094421,0.10974993,0.05512332,2.145136728,-5646.178094,-5646.122971,10.1613,4.658113123,-4.823882876,9.481995999,Dibromide,0.334489453,-0.014113341,0.160188056,-0.160188056,0.348602794,2.868594334,0.036804371,4.232530533,-5646.199628,-56.53663372,-5646.199322,-55.73429709,-5646.198428,-53.38641833,-5646.196508,-48.34652921,-5646.196087,-47.23947556,-5646.190895,-33.60988664,-5646.19847,-53.49595108,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10575,OMG_monomer_56,CCc1cc(Br)cc(C(=O)O)c1Br,-5646.288025,-5645.960936,-5646.284755,-9.1936,0.429,0.16394247,0.00094421,0.11014716,0.05473953,2.492576223,-5646.177878,-5646.123138,9.6226,4.456808465,-4.528930295,8.98573876,Dibromide,0.327088547,-0.003269496,0.161909525,-0.161909525,0.330358043,3.027018782,0.039676186,3.954602248,-5646.198643,-54.51863589,-5646.198442,-53.99160062,-5646.197334,-51.08297771,-5646.195391,-45.98149361,-5646.195306,-45.75863208,-5646.189813,-31.3358925,-5646.197473,-51.44894252,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10576,OMG_monomer_57,CCc1cc(Br)c(C(=O)O)cc1Br,-5646.289517,-5645.961835,-5646.292289,-9.1993,0.2511,0.16401092,0.00094421,0.11029057,0.05466457,2.334325354,-5646.179226,-5646.124562,9.4504,4.472937258,-4.364592575,8.837529833,Dibromide,0.327681517,0.002772332,0.165226924,-0.165226924,0.324909185,3.077783104,0.042011642,3.594263251,-5646.19923,-52.51919904,-5646.199249,-52.56894095,-5646.19784,-48.87101924,-5646.195872,-43.70415218,-5646.196252,-44.70163033,-5646.190378,-29.27779769,-5646.198099,-49.55003382,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10577,OMG_monomer_58,CCc1cc(Br)c(C(=O)O)c(Br)c1,-5646.286638,-5645.951614,-5646.266772,-9.4019,0.9136,0.16379304,0.00094421,0.10938093,0.05535632,3.146131308,-5646.177257,-5646.121901,10.3155,4.672648921,-4.980367017,9.653015938,Dibromide,0.335023857,-0.019866434,0.157578711,-0.157578711,0.354890292,2.817772205,0.034984122,4.318722095,-5646.200068,-59.88803605,-5646.199236,-57.70542498,-5646.198954,-56.96531173,-5646.197034,-51.92286781,-5646.195726,-48.49011153,-5646.190844,-35.67205603,-5646.198764,-56.46576821,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10578,OMG_monomer_59,CCc1c(Br)cc(Br)cc1C(=O)O,-5646.290012,-5645.95928,-5646.297878,-9.3271,0.1088,0.16440579,0.00094421,0.11041763,0.05493238,2.174002581,-5646.179594,-5646.124662,9.4359,4.555909702,-4.226042736,8.781952438,Dibromide,0.330731974,0.007866076,0.169299025,-0.169299025,0.322865898,3.097261138,0.044387097,3.370884475,-5646.198499,-49.63615833,-5646.198826,-50.49256138,-5646.197042,-45.80978468,-5646.195073,-40.64043891,-5646.196065,-43.24469571,-5646.189929,-27.13445586,-5646.197447,-46.87394884,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10579,OMG_monomer_60,CCc1c(Br)ccc(Br)c1C(=O)O,-5646.289264,-5645.961429,-5646.27258,-9.2059,0.819,0.16407071,0.00094421,0.11047689,0.05453803,1.271691425,-5646.178787,-5646.124249,10.0249,4.477128201,-4.893811664,9.370939865,Dibromide,0.327835596,-0.016684252,0.155575672,-0.155575672,0.344519848,2.90259039,0.035126844,4.000369682,-5646.19918,-53.54198367,-5646.19899,-53.04296739,-5646.197932,-50.26405671,-5646.196035,-45.28471907,-5646.195874,-44.86105967,-5646.190797,-31.53103447,-5646.198036,-50.53826307,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10580,OMG_monomer_61,CCc1cc(Br)c(Br)cc1C(=O)O,-5646.290432,-5645.959519,-5646.299697,-9.3286,0.0685,0.16432285,0.00094421,0.11077006,0.054497,3.212214713,-5646.179662,-5646.125165,9.3971,4.560854681,-4.188009826,8.748864508,Dibromide,0.330913775,0.009264345,0.17008906,-0.17008906,0.32164943,3.108974882,0.04497177,3.505597925,-5646.19869,-49.95584243,-5646.199035,-50.86380639,-5646.19717,-45.96544182,-5646.195165,-40.70270912,-5646.196052,-43.03108545,-5646.190148,-27.53118519,-5646.197547,-46.95542054,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10581,OMG_monomer_62,CCc1cc(Br)c(C=CC(=O)O)c(Br)c1,-5723.684246,-5723.361063,-5723.697067,-9.2151,-0.0358,0.19968063,0.00094421,0.14060672,0.06001812,4.324031956,-5723.543639,-5723.483621,9.1793,4.350560126,-4.091266733,8.441826859,Vinyl,0.323182358,0.012821076,0.168001717,-0.168001717,0.310361282,3.222051394,0.045470519,3.548027554,-5723.566976,-61.27195439,-5723.566842,-60.91850713,-5723.565356,-57.01774692,-5723.563035,-50.92477653,-5723.563337,-51.71750639,-5723.556756,-34.43985528,-5723.565643,-57.77042197,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10582,OMG_monomer_63,CCc1c(Br)ccc(Br)c1C=CC(=O)O,-5723.684971,-5723.360856,-5723.699168,-9.1421,-0.0751,0.19992047,0.00094421,0.14156568,0.059299,2.477271646,-5723.543405,-5723.484106,9.067,4.375914231,-4.053846794,8.429761026,Vinyl,0.324114494,0.014196809,0.169155651,-0.169155651,0.309917685,3.226663237,0.046163281,3.676899049,-5723.566424,-60.43565981,-5723.566223,-59.90828364,-5723.564829,-56.24770851,-5723.562559,-50.28810345,-5723.562661,-50.55654241,-5723.556423,-34.17744076,-5723.565073,-56.88826191,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10583,OMG_monomer_64,CCc1cc(CC(=O)O)c(Br)cc1Br,-5685.600724,-5685.27845,-5685.58153,-9.1227,0.8871,0.1941236,0.00094421,0.13719906,0.05786876,0.484534177,-5685.463525,-5685.405656,10.0098,4.325837972,-4.962083953,9.287921924,Dibromide,0.322273455,-0.019194263,0.151539596,-0.151539596,0.341467718,2.928534523,0.033625798,4.044655342,-5685.485365,-57.34240928,-5685.485212,-56.94085051,-5685.483902,-53.49934094,-5685.481786,-47.94443811,-5685.481783,-47.93716119,-5685.475966,-32.6645843,-5685.484082,-53.97265876,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10584,OMG_monomer_65,CCc1cc(Br)cc(CC(=O)O)c1Br,-5685.599359,-5685.278125,-5685.577722,-9.0583,0.9648,0.38693039,0.00094421,0.13836944,0.05554335,2.480157741,-5685.46099,-5685.211485,10.0231,4.297567612,-5.028526808,9.32609442,Dibromide,0.321234103,-0.021637015,0.149798544,-0.149798544,0.342871118,2.916547783,0.032723088,4.294957907,-5685.483705,-59.63863322,-5685.483448,-58.96416016,-5685.482273,-55.87820022,-5685.480175,-50.37148395,-5685.479795,-49.37224979,-5685.474311,-34.97597286,-5685.482369,-56.13239605,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10585,OMG_monomer_66,CCc1cc(Br)c(CC(=O)O)cc1Br,-5685.600108,-5685.280027,-5685.577238,-9.0356,0.9998,0.1940029,0.00094421,0.13652928,0.05841783,1.991511524,-5685.463578,-5685.405161,10.0354,4.266193497,-5.062049715,9.328243212,Dibromide,0.320080643,-0.022869475,0.148605584,-0.148605584,0.342950118,2.915875946,0.032196548,4.08497663,-5685.486213,-59.42662648,-5685.485967,-58.78085226,-5685.484776,-55.65421362,-5685.482672,-50.1297096,-5685.482355,-49.29654245,-5685.476847,-34.83742853,-5685.484887,-55.94618738,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10586,OMG_monomer_67,CCc1c(Br)cc(Br)cc1CC(=O)O,-5685.598572,-5685.273985,-5685.579436,-9.1801,0.8929,0.19428979,0.00094421,0.13775387,0.05748014,2.613937817,-5685.460818,-5685.403338,10.073,4.388757416,-4.960502021,9.349259437,Dibromide,0.32458667,-0.019136104,0.152725283,-0.152725283,0.343722773,2.909321341,0.033929978,4.105992854,-5685.482936,-58.07073746,-5685.482798,-57.70753656,-5685.481425,-54.10250306,-5685.47934,-48.62854789,-5685.479059,-47.89234115,-5685.474019,-34.65799742,-5685.481533,-54.38827045,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10587,OMG_monomer_68,CCc1c(Br)ccc(Br)c1CC(=O)O,-5685.599389,-5685.276579,-5685.576747,-9.0946,1.0023,0.19410141,0.00094421,0.13790251,0.05714312,1.046791112,-5685.461486,-5685.404343,10.0969,4.34043092,-5.055843506,9.396274426,Dibromide,0.32280996,-0.022641305,0.150084327,-0.150084327,0.345451266,2.894764325,0.032602725,4.025704243,-5685.483843,-58.69778468,-5685.483564,-57.96461444,-5685.482406,-54.92421931,-5685.480364,-49.56460853,-5685.479771,-48.00656779,-5685.475014,-35.515914,-5685.482451,-55.04283206,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10588,OMG_monomer_69,CCc1cc(Br)c(Br)cc1CC(=O)O,-5685.597198,-5685.277049,-5685.577062,-9.0617,0.8973,0.19414251,0.00094421,0.13755586,0.05753086,3.767835448,-5685.459642,-5685.402112,9.959,4.268073624,-4.987704148,9.255777772,Dibromide,0.320149766,-0.020136182,0.150006792,-0.150006792,0.340285947,2.938704955,0.033063425,4.012511189,-5685.483336,-62.20762686,-5685.482824,-60.86219704,-5685.481927,-58.50717318,-5685.479829,-52.99902867,-5685.478709,-50.05866517,-5685.474228,-38.2952758,-5685.481833,-58.262192,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10589,OMG_monomer_70,O=C(O)c1ccc(O)c(Br)c1Br,-5642.911125,-5642.576511,-5642.903771,-9.4315,0.5016,0.10998235,0.00094421,0.06030625,0.0506203,4.439207745,-5642.850818,-5642.800198,9.9331,4.661482164,-4.640006675,9.301488839,Hydroxy acid,0.334613315,-0.007353187,0.163630064,-0.163630064,0.341966501,2.924263037,0.039148276,4.407421075,-5642.875243,-64.12823433,-5642.872963,-58.14125091,-5642.874722,-62.75873521,-5642.873355,-59.16903978,-5642.86871,-46.97368917,-5642.870329,-51.2246515,-5642.873644,-59.92892133,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10590,OMG_monomer_71,O=C(O)c1cc(O)cc(Br)c1Br,-5642.908949,-5642.576638,-5642.91638,-9.3554,0.0714,0.10976688,0.00094421,0.0599308,0.05078029,5.106962621,-5642.849018,-5642.798238,9.4268,4.598864488,-4.237868512,8.836733001,Hydroxy acid,0.332311194,0.007431305,0.16987125,-0.16987125,0.32487989,3.078060636,0.04441063,3.742976325,-5642.872839,-62.54024983,-5642.870741,-57.03345554,-5642.872242,-60.97501421,-5642.870857,-57.33696496,-5642.866688,-46.39090803,-5642.867731,-49.12947394,-5642.871304,-58.51231541,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10591,OMG_monomer_72,O=C(O)c1c(O)ccc(Br)c1Br,-5642.918756,-5642.595878,-5642.936672,-9.0939,-0.2333,0.32803223,0.00094421,0.06195613,0.04767557,3.005696289,-5642.8568,-5642.589779,8.8606,4.342263787,-3.952685764,8.294949551,Hydroxy acid,0.322877345,0.017915965,0.170396655,-0.170396655,0.304961381,3.279103728,0.047604421,3.306924363,-5642.874266,-45.85716646,-5642.872138,-40.27216563,-5642.874127,-45.49415222,-5642.872698,-41.74153056,-5642.87184,-39.48849495,-5642.865242,-22.16459146,-5642.87396,-45.055283,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10592,OMG_monomer_73,O=C(O)c1ccc(Br)c(O)c1Br,-5642.914036,-5642.57819,-5642.926261,-9.4921,-0.0492,0.10995607,0.00094421,0.06036998,0.05053029,4.690705363,-5642.853666,-5642.803136,9.4429,4.695025736,-4.107495295,8.802521031,Hydroxy acid,0.335846534,0.012224438,0.174035486,-0.174035486,0.323622097,3.090023858,0.046795863,3.728938382,-5642.873011,-50.79052774,-5642.870807,-45.001736,-5642.872779,-50.18113536,-5642.871345,-46.41606218,-5642.869609,-41.85628755,-5642.864694,-28.952883,-5642.872418,-49.233627,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
10593,OMG_monomer_74,O=C(O)c1c(O)cc(Br)cc1Br,-5642.910296,-5642.571269,-5642.914677,-9.5605,0.1698,0.11001195,0.00094421,0.05985159,0.05110458,2.895097121,-5642.850445,-5642.79934,9.7303,4.781533921,-4.320848557,9.102382478,Hydroxy acid,0.339026982,0.004380568,0.171703775,-0.171703775,0.334646415,2.988228638,0.044049757,3.986043272,-5642.873858,-61.47141127,-5642.873048,-59.34492131,-5642.87286,-58.85171337,-5642.871441,-55.12638958,-5642.868013,-46.12552167,-5642.871854,-56.21093686,-5642.872097,-56.84787027,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
