crystal,label,band_gap,chemsys,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,formula_anonymous,formula_pretty,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
Zn,mp-1195152,3.0525,Ba-O-V-Zn,4.280966707517259,15.958937373568894,False,0.29778792,0.0124045698295445,-7.841389035000001,-2.722937459204546,AB3C4D14,Ba3V4ZnO14,False,False,False,False,4,88,0,0,NM,False,0.0009162,0.00022905,6.523845161274259e-07,-7.095116307727273,1404.3864888740627
Zn,mp-1195169,0.8375,O-Se-Zn,3.813269868789808,15.263166866573169,False,0.02607297,0.3346407057142855,-5.137403020714285,-0.9937592731845228,A3B4C14,Zn3(Se2O7)2,False,True,False,False,3,42,8,7,FM,False,12.0016669,6.00083345,0.0187218010723144,-4.679403020714285,641.0530083960731
Zn,mp-1195233,4.5107,Al-B-C-H-N-O-Zn,1.7287505848315758,9.33331597166946,False,-0.42425283,0.0382229497899002,-6.3899357154255325,-1.2080317070390083,ABC5D5E5F10G20,AlZnB5H20C5(NO2)5,False,False,False,False,7,94,0,0,NM,False,0.0005527,0.00027635,6.299783755195025e-07,-6.205361247340426,877.3317013369293
Zn,mp-1195250,0.0,Co-Zn-Zr,7.471879997676252,14.660688142824515,False,3.28568634,0.0,-2.2555163880434783,-0.1703334132608696,AB2C20,Zr(Zn10Co)2,False,False,True,True,3,46,0,0,NM,False,0.0208129,0.01040645,3.08617401460473e-05,-2.2555163880434783,674.3916545699277
Zn,mp-1195266,2.6572000000000005,As-H-O-Sr-Zn,4.5659046292396335,12.484631820508234,False,1.27468875,0.0,-6.1418871825000005,-2.171384396990741,ABCDE5,SrZnAsHO5,True,False,False,True,5,36,0,0,NM,False,0.0032006,0.00080015,7.12119963437867e-06,-5.760220515833334,449.44674553829645
Zn,mp-1195282,4.4933,Cl-H-O-Zn,1.9852262181227145,13.268916521333376,False,2.4699228,0.0320889160416664,-4.664779824583333,-1.3186765467708337,AB2C3D6,ZnH6Cl2O3,False,False,False,False,4,48,0,0,NM,False,3.81e-05,9.525e-06,5.982025726997618e-08,-4.39069649125,636.907993024002
Zn,mp-1195294,0.8916,Ge-K-Zn,2.8249927190295216,33.65693731669603,False,1.47646915,0.0,-3.126854000322581,-0.1986677245806452,AB14C16,K14ZnGe16,True,False,False,True,3,62,0,0,NM,False,5.7e-05,2.85e-05,2.7315463378589044e-08,-3.126854000322581,2086.730113635154
Zn,mp-1195318,3.0011,H-O-S-Zn,3.6113742387955456,10.191106822542444,False,0.20384889,0.0032062799324359,-5.403175531621622,-1.617803578750001,A2B7C10D18,Zn7H10(SO9)2,False,False,False,False,4,37,0,0,NM,False,5.91e-05,5.91e-05,1.5673442788021024e-07,-5.068959315405405,377.0709524340704
Zn,mp-1195346,2.2823,Br-C-H-O-Zn,2.2137594997843686,14.038051611993131,False,-1.42607634,0.2835492824632339,-5.075489185980393,-0.4629356803431377,A2B6C7D12E24,Zn2H24C12Br7O6,False,False,False,False,5,102,0,0,NM,False,0.0030997,0.00154985,2.1647744663021527e-06,-4.994665656568627,1431.8812644232996
Zn,mp-1195352,3.4953000000000003,C-H-N-O-Zn,1.0792825583133496,17.988318807634275,False,0.49665523,0.3038680916666738,-6.1074102690476195,-0.7898228377380955,AB2C4D6E8,ZnH8C4(NO3)2,False,False,False,False,5,42,0,0,NM,False,0.0229596,0.0114798,3.0389562732518423e-05,-5.8767436023809525,755.5093899206396
Zn,mp-1195353,3.4034,C-H-Na-O-Zn,2.3683336327833766,11.941583939572515,False,-0.73358888,0.0377977457589286,-6.760293263571429,-1.640254802878695,ABC2D3E7,NaZnH2C3O7,False,False,False,False,5,56,0,0,NM,False,0.0005084,0.0001271,7.602485126354538e-07,-6.416793263571429,668.7287006160609
Zn,mp-1195362,3.5827000000000004,O-Sr-W-Zn,6.5933059669591865,13.108542886165102,False,2.0649635,0.0,-7.41241268475,-2.6847133833333343,ABC2D6,Sr2ZnWO6,False,False,False,True,4,40,0,0,NM,True,5.81e-05,1.4525e-05,1.108056030798804e-07,-6.556412684750001,524.3417154466041
Zn,mp-1195381,2.9945000000000004,O-P-Pb-Te-Zn,5.73050452120981,14.510844986872238,False,5.77239668,0.0,-6.290758549565217,-2.048524474456521,A2B2C2D3E14,Zn3Te2P2(PbO7)2,False,False,False,True,5,46,0,0,NM,False,0.0022968,0.0011484,3.4409047045695874e-06,-5.872584636521739,667.4988693961229
Zn,mp-1195444,0.0,Ni-Zn-Zr,7.424341916944596,14.749896837210072,False,3.46785137,0.0,-2.1523888573913044,-0.1826998926086958,AB2C20,Zr(Zn10Ni)2,False,False,True,True,3,46,0,0,NM,False,0.0076861,0.00384305,1.132815586975911e-05,-2.1523888573913044,678.4952545116633
Zn,mp-1195553,0.0,Fe-Zn-Zr,7.329649009949858,14.884339392434564,False,3.10324631,0.0,-2.336862994347826,-0.1332710269565217,AB2C20,Zr(Zn10Fe)2,False,True,True,True,3,46,4,1,FM,False,1.4875479,0.74377395,0.0021726189502588,-2.336862994347826,684.6796120519899
Zn,mp-1195558,3.6138,H-N-Zn,1.143849869479641,9.87640161685392,False,1.93692053,0.0,-5.404813133510639,-0.3744845428723407,AB16C30,Zn(H15N8)2,True,False,False,True,3,94,0,0,NM,False,0.0017939,0.00089695,1.932287010344423e-06,-5.281919516489362,928.3817519842686
Zn,mp-1195606,4.1259999999999994,K-O-Se-Zn,3.619716742742592,17.088515675685727,False,-0.18344349,0.0,-5.411023130952381,-1.6327403133511902,A2B3C4D12,K2Zn3(SeO3)4,False,False,False,True,4,42,0,0,NM,False,0.0008769,0.00043845,1.2217896407631445e-06,-5.018451702380952,717.7176583788006
Zn,mp-1195627,5.783799999999999,B-H-O-Zn,2.241427855784395,9.287388980124348,False,-0.63100536,0.0050514002748238,-7.283720878829787,-2.303715892021277,AB10C12D24,ZnB12(H5O12)2,False,False,False,False,4,94,0,0,NM,False,0.0030945,0.00154725,3.5446144052336964e-06,-6.93291236819149,873.0145641316886
