id,Name,reactant_1,reactant_2,psmiles,SMILES,Energy_Hatree,es,reaction_type,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV,Software,Source,Theory_Level
43,OMG_polymer_132879,COC(=O)CCC(=O)NC(CC(=O)O)C(=O)O,Cc1cc(N)c(C(=O)O)c(N)c1,*Nc1cc(C)cc(NC(=O)CC(NC(=O)CCC(=O)OC)C(*)=O)c1C(=O)O,COC(=O)CCC(=O)NC(C=O)CC(=O)Nc1cc(C)cc(N)c1C(=O)O,-1351.468945644015,0.99793327,Polyamidation,248.87923,-8.3555,0.0581,0.40793505,0.00094421,0.32750326,0.08137601,9.778132414,-1351.141442384015,-1351.060066384015,8.413599999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
44,OMG_polymer_194496,CN(CC(=O)O)C(=O)c1ccccc1C(=O)O,Nc1ccccc1CC(N)C(=O)O,*Nc1ccccc1CC(NC(=O)CN(C)C(=O)c1ccccc1C(*)=O)C(=O)O,CN(CC(=O)NC(Cc1ccccc1N)C(=O)O)C(=O)c1ccccc1C=O,-1315.26407666463,0.9991912,Polyamidation,271.10576,-8.3084,-0.3133,0.4169676,0.00094421,0.33689637,0.08101544,3.692124929,-1314.92718029463,-1314.84616485463,7.995100000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
45,OMG_polymer_61609,Cc1cccc(CC(C)(C(=O)O)C(=O)O)c1,Nc1cc(S(=O)(=O)O)c(N)cc1S(=O)(=O)O,*Nc1cc(S(=O)(=O)O)c(NC(=O)C(C)(Cc2cccc(C)c2)C(*)=O)cc1S(=O)(=O)O,Cc1cccc(CC(C)(C=O)C(=O)Nc2cc(S(=O)(=O)O)c(N)cc2S(=O)(=O)O)c1,0.0,0.94102055,Polyamidation,0.0,0.0,0.0,0.8107747600000001,0.00094421,0.3219672,0.08389645,4.486497228,0.3219672,0.8117189700000002,0.0,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
46,OMG_polymer_49187,O=C(O)c1ccc(CSc2ccccc2C(=O)O)cc1,Nc1cc(Cl)c(N)c(C(=O)O)c1,*Nc1cc(Cl)c(NC(=O)c2ccc(CSc3ccccc3C(*)=O)cc2)c(C(=O)O)c1,Nc1cc(Cl)c(NC(=O)c2ccc(CSc3ccccc3C=O)cc2)c(C(=O)O)c1,-2117.474090433738,0.99918,Polyamidation,322.46495,-8.3945,-0.1116,0.37678923,0.00094421,0.29608182,0.08165161,6.173185723,-2117.178008613738,-2117.096356993738,8.282900000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
47,OMG_polymer_16923,O=C(O)c1ccc(-c2ccc(C(=O)O)cc2)cc1,Nc1ccc(C(=O)O)cc1S(N)(=O)=O,*Nc1ccc(C(=O)O)cc1S(=O)(=O)NC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,Nc1ccc(C(=O)O)cc1S(=O)(=O)NC(=O)c1ccc(-c2ccc(C=O)cc2)cc1,-1769.04674492932,0.99959,Polyamidation,318.01059,-8.948,-0.7025,0.36649384,0.00094421,0.28671698,0.08072107,3.639551723,-1768.76002794932,-1768.67930687932,8.2455,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
48,OMG_polymer_201128,Cc1cccc(C=NN(CC(=O)O)CC(=O)O)c1,Nc1cc(Br)cc(C(=O)O)c1N,*Nc1cc(Br)cc(C(=O)O)c1NC(=O)CN(CC(*)=O)N=Cc1cccc(C)c1,Cc1cccc(C=NN(CC=O)CC(=O)Nc2c(N)cc(Br)cc2C(=O)O)c1,-3829.429883908173,0.98535615,Polyamidation,296.99184,-8.417,0.1551,0.38870979,0.00094421,0.30708772,0.08256627,4.896540324,-3829.122796188173,-3829.040229908173,8.572099999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
49,OMG_polymer_137711,O=C(O)CN(CC(=O)O)c1ccc(Cl)cc1,Nc1cc(Br)c(N)c(C(=O)O)c1,*Nc1cc(Br)c(NC(=O)CN(CC(*)=O)c2ccc(Cl)cc2)c(C(=O)O)c1,Nc1cc(Br)c(NC(=O)CN(CC=O)c2ccc(Cl)cc2)c(C(=O)O)c1,-4156.295854032447,0.99971706,Polyamidation,276.01313,-8.0206,-0.1334,0.32719122,0.00094421,0.24961436,0.07852107,6.368023679,-4156.046239672447,-4155.967718602447,7.8872,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
50,OMG_polymer_34363,O=C(O)CC(C(=O)O)c1ccc(Cl)cc1Br,N#Cc1cc(N)c(C(=O)O)c(N)c1,*Nc1cc(C#N)cc(NC(=O)CC(C(*)=O)c2ccc(Cl)cc2Br)c1C(=O)O,N#Cc1cc(N)c(C(=O)O)c(NC(=O)CC(C=O)c2ccc(Cl)cc2Br)c1,-4193.229351443383,0.99825555,Polyamidation,267.94853,-8.9106,-0.7227,0.31014449,0.00094421,0.23357674,0.07751196,5.607574947,-4192.995774703383,-4192.918262743383,8.1879,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
51,OMG_polymer_38001,CCC(C(=O)O)C(CC)C(=O)O,Nc1cccc(CC(=O)O)c1N,*Nc1cccc(CC(=O)O)c1NC(=O)C(CC)C(CC)C(*)=O,CCC(C=O)C(CC)C(=O)Nc1c(N)cccc1CC(=O)O,-1033.416207922101,0.99174845,Polyamidation,215.05406,-8.3706,0.1572,0.38906853,0.00094421,0.31654511,0.07346764,3.967712074,-1033.099662812101,-1033.026195182101,8.5278,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
52,OMG_polymer_48909,O=C(O)c1cc(C(=O)O)cc(-n2cncn2)c1,COc1cc(N)c(C(=O)O)cc1N,*Nc1cc(OC)c(NC(=O)c2cc(C(*)=O)cc(-n3cncn3)c2)cc1C(=O)O,COc1cc(N)c(C(=O)O)cc1NC(=O)c1cc(C=O)cc(-n2cncn2)c1,-1344.964892693677,0.9964412,Polyamidation,287.64975,-7.9184,-0.4954,0.34595923,0.00094421,0.26903474,0.0778687,7.336969371,-1344.695857953677,-1344.617989253677,7.423,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
53,OMG_polymer_91897,CC(=O)c1c(C(=O)O)[nH]c(C(=O)O)c1C,Nc1cc(N)c(Cl)c(C(=O)O)c1,*Nc1cc(NC(=O)c2[nH]c(C(*)=O)c(C)c2C(C)=O)c(Cl)c(C(=O)O)c1,CC(=O)c1c(C(=O)Nc2cc(N)cc(C(=O)O)c2Cl)[nH]c(C=O)c1C,-1618.839106764229,0.99315614,Polyamidation,257.52647,-8.5643,-0.3639,0.310968,0.00094421,0.2354797,0.07643251,2.492287504,-1618.603627064229,-1618.527194554229,8.2004,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
54,OMG_polymer_115756,O=C(O)CC(Sc1ccc(Cl)cc1)C(=O)O,Nc1cc(Br)c(CC(=O)O)cc1N,*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)CC(Sc1ccc(Cl)cc1)C(*)=O,Nc1cc(Br)c(CC(=O)O)cc1NC(=O)CC(C=O)Sc1ccc(Cl)cc1,-4538.449501086073,0.9980994,Polyamidation,296.97756,-8.4451,-0.0271,0.34184422,0.00094421,0.26007542,0.08271302,5.47089634,-4538.189425666073,-4538.106712656073,8.418,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
55,OMG_polymer_147882,O=C(O)Cc1c(F)cccc1C(=O)O,Nc1ccc(N)c(C(=O)O)c1Cl,*Nc1ccc(NC(=O)Cc2c(F)cccc2C(*)=O)c(C(=O)O)c1Cl,Nc1ccc(NC(=O)Cc2c(F)cccc2C=O)c(C(=O)O)c1Cl,-1587.49976272087,0.9995497,Polyamidation,231.72451,-8.1558,-0.5999,0.2813208,0.00094421,0.21120465,0.07106037,1.463346673,-1587.28855807087,-1587.21749771087,7.555899999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
56,OMG_polymer_74877,O=C(O)C1CCC(C(=O)O)N1Cc1ccccc1,Nc1cc(C(=O)O)c(N)cc1F,*Nc1cc(C(=O)O)c(NC(=O)C2CCC(C(*)=O)N2Cc2ccccc2)cc1F,Nc1cc(C(=O)O)c(NC(=O)C2CCC(C=O)N2Cc2ccccc2)cc1F,-1339.280371201097,0.99112695,Polyamidation,273.51645,-7.9997,0.1709,0.40438397,0.00094421,0.3276253,0.07770288,3.875758183,-1338.952745901097,-1338.875043021097,8.1706,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
57,OMG_polymer_107321,NNc1c(C(=O)O)cccc1C(=O)O,Nc1ccc(C(F)(F)F)c(C(=O)O)c1N,*Nc1ccc(C(F)(F)F)c(C(=O)O)c1NC(=O)c1cccc(C(*)=O)c1NN,NNc1c(C=O)cccc1C(=O)Nc1c(N)ccc(C(F)(F)F)c1C(=O)O,-1437.143836447758,0.79386604,Polyamidation,239.85046,-8.8054,-0.2612,0.31156312,0.00094421,0.23583315,0.07667418,5.076625276,-1436.908003297758,-1436.831329117758,8.5442,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
58,OMG_polymer_33778,O=C(O)CC(C(=O)O)c1ccc(Br)cc1F,Nc1c(C(=O)O)cc(Cl)c(F)c1N,*Nc1c(C(=O)O)cc(Cl)c(F)c1NC(=O)CC(C(*)=O)c1ccc(Br)cc1F,Nc1c(C(=O)O)cc(Cl)c(F)c1NC(=O)CC(C=O)c1ccc(Br)cc1F,-4299.498792734715,0.9974491,Polyamidation,261.48366,-8.5987,0.0917,0.29499304,0.00094421,0.21678285,0.0791544,5.002592687,-4299.282009884715,-4299.202855484715,8.690399999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
59,OMG_polymer_56870,COc1ccc(C(=O)O)c(CC(=O)O)c1,N#Cc1c(N)cc(C(=O)O)cc1N,*Nc1cc(C(=O)O)cc(NC(=O)c2ccc(OC)cc2CC(*)=O)c1C#N,COc1ccc(C(=O)Nc2cc(C(=O)O)cc(N)c2C#N)c(CC=O)c1,-1235.438690663989,0.99918956,Polyamidation,265.2363,-8.7106,-0.4674,0.33237986,0.00094421,0.25692044,0.07640363,4.717415873,-1235.181770223989,-1235.105366593989,8.2432,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
60,OMG_polymer_134528,CC(C)(C)CC(=O)N(CC(=O)O)CC(=O)O,Nc1cc(Cl)c(C(=O)O)cc1N,*Nc1cc(Cl)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)C(=O)CC(C)(C)C,CC(C)(C)CC(=O)N(CC=O)CC(=O)Nc1cc(C(=O)O)c(Cl)cc1N,-1661.736632722266,0.99929583,Polyamidation,258.82834,-8.5562,0.1502,0.41068237,0.00094421,0.33086427,0.08076231,4.110593508,-1661.405768452266,-1661.325006142266,8.7064,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
61,OMG_polymer_20877,Cc1ccc(C(=O)O)c(C(=O)O)n1,NCC(N)C(=O)O,*NCC(NC(=O)c1ccc(C)nc1C(*)=O)C(=O)O,Cc1ccc(C(=O)NC(CN)C(=O)O)c(C=O)n1,-892.230383481505,0.9902727,Polyamidation,168.25878,-9.6278,-0.1321,0.25858528,0.00094421,0.19548118,0.06404832,7.604083187,-892.034902301505,-891.970853991505,9.495700000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
62,OMG_polymer_100937,O=C(O)c1ccc(Cl)c(C(=O)O)c1,Nc1cc(S(=O)(=O)O)c(N)c(S(=O)(=O)O)c1,*Nc1cc(S(=O)(=O)O)c(NC(=O)c2ccc(Cl)c(C(*)=O)c2)c(S(=O)(=O)O)c1,Nc1cc(S(=O)(=O)O)c(NC(=O)c2ccc(Cl)c(C=O)c2)c(S(=O)(=O)O)c1,-2508.135929363048,0.9552774,Polyamidation,266.90325,-9.1373,-0.7869,0.27957732,0.00094421,0.20264537,0.07787616,3.536922297,-2507.933283993048,-2507.855407833048,8.3504,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
63,OMG_polymer_92209,Cc1cc(C)c(S(=O)(=O)N(CC(=O)O)CC(=O)O)c(C)c1,Nc1ccc(F)c(C(=O)O)c1N,*Nc1ccc(F)c(C(=O)O)c1NC(=O)CN(CC(*)=O)S(=O)(=O)c1c(C)cc(C)cc1C,Cc1cc(C)c(S(=O)(=O)N(CC=O)CC(=O)Nc2c(N)ccc(F)c2C(=O)O)c(C)c1,-1889.123001326168,0.9980882,Polyamidation,300.79706,-8.074,0.2413,1.3144306,0.00094421,0.35178457,0.08667294,2.617596646,-1888.771216756168,-1887.807626516168,8.3153,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
64,OMG_polymer_153552,CC(C)(C)OC(=O)NC(CC(=O)O)C(=O)O,Nc1cc(C(=O)O)cc(Br)c1N,*Nc1cc(C(=O)O)cc(Br)c1NC(=O)CC(NC(=O)OC(C)(C)C)C(*)=O,CC(C)(C)OC(=O)NC(C=O)CC(=O)Nc1c(N)cc(C(=O)O)cc1Br,-3811.517864301545,0.99832886,Polyamidation,261.50437,-8.3693,0.1015,0.3851477699999999,0.00094421,0.30189445,0.08419754,2.38528855,-3811.215969851545,-3811.131772321545,8.4708,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
65,OMG_polymer_133732,O=C(O)CN(CC(=O)O)C(=O)c1ccncc1,Nc1cc(N)c(C(=O)O)cc1F,*Nc1cc(NC(=O)CN(CC(*)=O)C(=O)c2ccncc2)c(C(=O)O)cc1F,Nc1cc(NC(=O)CN(CC=O)C(=O)c2ccncc2)c(C(=O)O)cc1F,-1351.972422196226,0.9989267,Polyamidation,246.78221,-8.6683,-0.0425,0.33756399,0.00094421,0.26171867,0.07678953,4.981657774,-1351.710703526226,-1351.633913996226,8.6258,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
66,OMG_polymer_157670,O=C(O)CNc1ncccc1C(=O)O,Nc1ccc(C(=O)O)c(Br)c1N,*Nc1ccc(C(=O)O)c(Br)c1NC(=O)CNc1ncccc1C(*)=O,Nc1ccc(C(=O)O)c(Br)c1NC(=O)CNc1ncccc1C=O,-3673.472497208739,0.9992387,Polyamidation,245.23854,-8.5679,-0.3947,0.29506201,0.00094421,0.22426729,0.07173893,3.988313051,-3673.248229918739,-3673.176490988739,8.1732,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
67,OMG_polymer_84318,O=C(O)c1ccccc1SC(C(=O)O)c1ccccc1,Cc1c(C(=O)O)ccc(N)c1N,*Nc1ccc(C(=O)O)c(C)c1NC(=O)c1ccccc1SC(C(*)=O)c1ccccc1,Cc1c(C(=O)O)ccc(N)c1NC(=O)c1ccccc1SC(C=O)c1ccccc1,-1697.174423745332,0.99855345,Polyamidation,314.05036,-8.2342,0.1486,0.41452684,0.00094421,0.33457356,0.0808975,4.510885411,-1696.839850185332,-1696.758952695332,8.3828,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
68,OMG_polymer_67540,O=C(O)C(C(=O)O)C1c2ccccc2Sc2ccccc21,Nc1cc(N)c(C(=O)O)cc1Cl,*Nc1cc(NC(=O)C(C(*)=O)C2c3ccccc3Sc3ccccc32)c(C(=O)O)cc1Cl,Nc1cc(NC(=O)C(C=O)C2c3ccccc3Sc3ccccc32)c(C(=O)O)cc1Cl,-2155.60646366492,0.9460759,Polyamidation,324.9932,-8.0348,0.2421,0.38376098,0.00094421,0.30438957,0.08031562,2.037747296,-2155.30207409492,-2155.22175847492,8.276900000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
69,OMG_polymer_57235,O=C(O)C(F)(F)C(=O)O,Nc1cc(N)c(C(=O)O)cc1Br,*Nc1cc(NC(=O)C(F)(F)C(*)=O)c(C(=O)O)cc1Br,Nc1cc(NC(=O)C(F)(F)C=O)c(C(=O)O)cc1Br,-3569.542266616709,0.99877447,Polyamidation,179.57676,-8.736,-0.1125,0.1879472,0.00094421,0.12396818,0.06492323,2.509476858,-3569.418298436709,-3569.353375206709,8.6235,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
70,OMG_polymer_202897,COc1cccc(N(CC(=O)O)CC(=O)O)c1,Nc1cc(F)cc(C(=O)O)c1N,*Nc1cc(F)cc(C(=O)O)c1NC(=O)CN(CC(*)=O)c1cccc(OC)c1,COc1cccc(N(CC=O)CC(=O)Nc2c(N)cc(F)cc2C(=O)O)c1,-1337.08694445261,0.99961025,Polyamidation,259.13201,-7.9549,-0.1855,0.37238514,0.00094421,0.29565082,0.07767853,3.095616861,-1336.79129363261,-1336.71361510261,7.7694,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
71,OMG_polymer_75548,O=C(O)CCC(Br)C(=O)O,Cc1ccc(C(=O)O)c(N)c1N,*Nc1c(C(=O)O)ccc(C)c1NC(=O)CCC(Br)C(*)=O,Cc1ccc(C(=O)O)c(N)c1NC(=O)CCC(Br)C=O,-3488.92764824009,0.9985134,Polyamidation,211.52361,-8.3625,0.0203,0.29202035,0.00094421,0.22323379,0.06973076,2.534765924,-3488.70441445009,-3488.63468368009,8.382800000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
72,OMG_polymer_45880,O=C(O)CSCc1ccccc1C(=O)O,Nc1cc(Cl)cc(N)c1CC(=O)O,*Nc1cc(Cl)cc(NC(=O)CSCc2ccccc2C(*)=O)c1CC(=O)O,Nc1cc(Cl)cc(NC(=O)CSCc2ccccc2C=O)c1CC(=O)O,-1965.042894891166,0.9996424,Polyamidation,283.06685,-8.3486,-0.5889,0.35127791,0.00094421,0.275689,0.07653312,6.367903089,-1964.767205891166,-1964.690672771166,7.7597,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
73,OMG_polymer_164627,O=C(O)CN(CC(=O)O)C(=O)C(Cl)(Cl)Cl,Nc1cc(N)c(C(=O)O)nc1Cl,*Nc1cc(NC(=O)CN(CC(*)=O)C(=O)C(Cl)(Cl)Cl)c(C(=O)O)nc1Cl,Nc1cc(NC(=O)CN(CC=O)C(=O)C(Cl)(Cl)Cl)c(C(=O)O)nc1Cl,-2899.331897996409,0.99792105,Polyamidation,250.40786,-8.7233,-0.0357,0.25422559,0.00094421,0.17705654,0.07811326,3.363204378,-2899.154841456409,-2899.076728196409,8.6876,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
74,OMG_polymer_29328,O=C(O)C(CSSCC(NC(=O)C(F)(F)F)C(=O)O)NC(=O)C(F)(F)F,Nc1ccc(C(=O)O)c(N)c1F,*Nc1ccc(C(=O)O)c(NC(=O)C(CSSCC(NC(=O)C(F)(F)F)C(*)=O)NC(=O)C(F)(F)F)c1F,Nc1ccc(C(=O)O)c(NC(=O)C(CSSCC(C=O)NC(=O)C(F)(F)F)NC(=O)C(F)(F)F)c1F,-2822.86351314779,0.7246267,Polyamidation,306.12713,-9.1189,-0.1772,0.3759754,0.00094421,0.27616231,0.1007573,13.99655272,-2822.58735083779,-2822.48659353779,8.9417,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
75,OMG_polymer_33698,COc1cccc(C(C)(C(=O)O)C(=O)O)c1,Nc1nc(N)c(C(=O)O)nc1Cl,*Nc1nc(NC(=O)C(C)(C(*)=O)c2cccc(OC)c2)c(C(=O)O)nc1Cl,COc1cccc(C(C)(C=O)C(=O)Nc2nc(N)c(Cl)nc2C(=O)O)c1,-1674.176971162884,0.9985104,Polyamidation,259.49023,-8.8128,0.0403,0.32790934,0.00094421,0.25111494,0.07773862,2.260227192,-1673.925856222884,-1673.848117612884,8.8531,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
76,OMG_polymer_42026,COC(=O)NN(CC(=O)O)CC(=O)O,Nc1ccnc(N)c1C(=O)O,*Nc1ccnc(NC(=O)CN(CC(*)=O)NC(=O)OC)c1C(=O)O,COC(=O)NN(CC=O)CC(=O)Nc1nccc(N)c1C(=O)O,-1191.542194982572,0.9980083,Polyamidation,204.78171,-8.5615,0.2143,0.31150412,0.00094421,0.23849431,0.07395402,4.568475291,-1191.303700672572,-1191.229746652572,8.7758,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
77,OMG_polymer_205932,O=C(O)COc1ccc(OCC(=O)O)c(Cl)c1,Nc1cc(C(=O)O)cc(N)c1C(F)F,*Nc1cc(C(=O)O)cc(NC(=O)COc2ccc(OCC(*)=O)c(Cl)c2)c1C(F)F,Nc1cc(C(=O)O)cc(NC(=O)COc2ccc(OCC=O)c(Cl)c2)c1C(F)F,-1915.8364776621,0.9995987,Polyamidation,263.92219,-8.3295,0.1428,0.34474892,0.00094421,0.264189,0.08150414,5.263438368,-1915.5722886621,-1915.4907845321,8.472299999999999,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
78,OMG_polymer_11204,O=C(O)CC(CC(=O)O)c1ccoc1,Nc1cc(Br)c(C(=O)O)cc1N,*Nc1cc(Br)c(C(=O)O)cc1NC(=O)CC(CC(*)=O)c1ccoc1,Nc1cc(Br)c(C(=O)O)cc1NC(=O)CC(CC=O)c1ccoc1,-3678.461493477162,0.9991912,Polyamidation,241.0086,-8.586,0.1011,0.31702304,0.00094421,0.24323857,0.07472868,4.709825126,-3678.218254907162,-3678.143526227162,8.687100000000001,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
79,OMG_polymer_25761,CCCCCCCCCCC(C(=O)O)C(=O)O,CCc1c(N)cc(C(=O)O)cc1N,*Nc1cc(C(=O)O)cc(NC(=O)C(CCCCCCCCCC)C(*)=O)c1CC,CCCCCCCCCCC(C=O)C(=O)Nc1cc(C(=O)O)cc(N)c1CC,-1269.246937402364,0.97917557,Polyamidation,287.04381,-8.2906,0.2217,0.5693913500000001,0.00094421,0.48156411,0.08877145,4.618841149,-1268.765373292364,-1268.676601842364,8.5123,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
80,OMG_polymer_174385,CCOC(=O)CC(=O)NC(CCC(=O)O)C(=O)O,Nc1cc(Cl)cc(N)c1C(=O)O,*Nc1cc(Cl)cc(NC(=O)CCC(NC(=O)CC(=O)OCC)C(*)=O)c1C(=O)O,CCOC(=O)CC(=O)NC(C=O)CCC(=O)Nc1cc(Cl)cc(N)c1C(=O)O,-1811.057563281308,0.99424744,Polyamidation,272.29643,-8.2158,0.1067,0.39958118,0.00094421,0.31500053,0.08552487,8.619630625,-1810.742562751308,-1810.657037891308,8.3225,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
81,OMG_polymer_198311,COc1ccc(C=NN(CC(=O)O)CC(=O)O)cc1,Nc1ccc(CC(N)C(=O)O)cc1,*Nc1ccc(CC(NC(=O)CN(CC(*)=O)N=Cc2ccc(OC)cc2)C(=O)O)cc1,COc1ccc(C=NN(CC=O)CC(=O)NC(Cc2ccc(N)cc2)C(=O)O)cc1,-1409.842454895883,0.9979771,Polyamidation,296.41455,-8.0465,0.2635,0.46288797,0.00094421,0.37887348,0.08495869,1.178849132,-1409.463581415883,-1409.378622715883,8.31,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
82,OMG_polymer_35672,CC(=O)Nc1ccc(S(=O)(=O)NC(CC(=O)O)C(=O)O)cc1,NOCC(N)C(=O)O,*NOCC(NC(=O)CC(NS(=O)(=O)c1ccc(NC(C)=O)cc1)C(*)=O)C(=O)O,CC(=O)Nc1ccc(S(=O)(=O)NC(C=O)CC(=O)NC(CON)C(=O)O)cc1,-1802.717361707691,0.8383161,Polyamidation,260.89611,-9.1645,-0.0602,0.39755215,0.00094421,0.30932086,0.0891755,7.710890397,-1802.408040847691,-1802.318865347691,9.1043,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
83,OMG_polymer_138640,CC(=O)SCC(CC(=O)O)C(=O)O,Nc1cc(F)c(N)c(C(=O)O)c1,*Nc1cc(F)c(NC(=O)CC(CSC(C)=O)C(*)=O)c(C(=O)O)c1,CC(=O)SCC(C=O)CC(=O)Nc1c(F)cc(N)cc1C(=O)O,-1526.312128671871,0.9938788,Polyamidation,224.61228,-8.2418,0.3,0.30700074,0.00094421,0.23242557,0.07551938,3.028136681,-1526.079703101871,-1526.004183721871,8.5418,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
84,OMG_polymer_28552,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,Nc1cc(N)c(C(=O)O)cc1Cl,*Nc1cc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)=O)c(C(=O)O)cc1Cl,Nc1cc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O)c(C(=O)O)cc1Cl,-2169.245980261826,0.8609109,Polyamidation,209.95116,-8.7374,-0.0384,0.69873272,0.00094421,0.15279085,0.08039266,1.707550253,-2169.093189411826,-2168.546303331826,8.699,ORCA,QC,"opt+freq: b3lyp/def2-TZVP em=gd3bj
energy: wB97M-V/ma-def2-TZVP"
